angle, time_diff, t, z, eps, Dh, Dv, sigmah, sigmav, sigmas, rice, Nice, g_t, Qabs_t, Qsca_t, g_s, Qabs_s, Qsca_s, CCS, CCS_rest, V, V_rest, IWC, RHice, Re, v_sed, windshear_s, wind_u, wind_v, wind_w, lat, lon, altitude
0.0, 900.0, 1.6383901368490124, -0.016382391638084748, 0.06125646820860727, 20.0, 0.014091016785085949, 17.384685609906544, 3.661630367757093, 6.349027782577871E-4, 1.079072210986528E-6, 5.5786985530695E16, 0.48377385810655554, 0.1012236385383191, -0.01667143734683016, 0.6823844978257441, 0.7204647055819147, 0.6830530139233801, 399.9642833790117, 394.54778477665536, 1.677450204491575E7, 1.6547334093532925E7, 1.632952553472749E-5, 146.42574892925376, 9.531366702220295E-6, 1.6159256892342056E-4, 2.895271938388204E-5, 40.75879261424963, 0.5915485535646625, -0.009843701636998627, -49.9872, 150.5288, 10491
0.0, 900.0, 1.7307784217193283, -0.017306812176533456, 0.06125646820860727, 20.0, 0.014091016785085949, 17.49064964927408, 3.661985887442311, 6.713141306698909E-4, 1.0805736384079499E-6, 5.5754580401982856E16, 0.4841054420029005, 0.10127027105180206, -0.01664847132135734, 0.6876791878858073, 0.47265398237864187, 0.9343539664779071, 402.4412370110237, 396.74714588456465, 1.6878385480242334E7, 1.6639575298398642E7, 1.6299876435435712E-5, 146.42474567258137, 9.571209761887317E-6, 1.620425634700638E-4, 2.897620699636301E-5, 40.75861945931098, 0.5913505535030019, -0.009843777327507495, -49.9872, 150.5288, 10491
0.0, 900.0, 1.8283764518080172, -0.01828341429069623, 0.06125646820860727, 20.0, 0.014091016785085949, 17.601896101305893, 3.6623614172807946, 7.098494939261097E-4, 1.0821439567491566E-6, 5.5720305533156264E16, 0.48445174090181486, 0.1013190656055531, -0.016624399397551504, 0.6971992005533351, -0.9613896467202838, 2.372115341387036, 405.0424315836561, 399.05184000587246, 1.6987479580618534E7, 1.673623416984629E7, 1.6269016011051032E-5, 146.42366405473473, 9.612997838823703E-6, 1.6251386539297766E-4, 2.9001019091350702E-5, 40.75843654092606, 0.5911413898653741, -0.009843857291449662, -49.9872, 150.5289, 10491
0.0, 900.0, 1.9314780029469225, -0.01931514626374724, 0.06125646820860727, 20.0, 0.014091016785085949, 17.718657071323566, 3.6627580813046228, 7.506368705732288E-4, 1.0837856058885603E-6, 5.568406724438104E16, 0.4848132256636536, 0.10137010058642754, -0.0165991771995775, 0.6820281663235231, 0.6947662902088303, 0.7199188170104223, 407.7734132080473, 401.4661219135806, 1.7102016949945506E7, 1.683748915305557E7, 1.6236916718828887E-5, 146.4225444607873, 9.656815862704906E-6, 1.6300731750886515E-4, 2.9027230358271248E-5, 40.75824330861914, 0.5909204333244173, -0.009843941769619734, -49.9872, 150.529, 10491
0.0, 900.0, 2.040393416891125, -0.020405123235380813, 0.06125646820860727, 20.0, 0.014091016785085949, 17.84117218609536, 3.663177066429414, 7.938124392517428E-4, 1.0855010948847627E-6, 5.5645769134484064E16, 0.4851903762726781, 0.10142345668865621, -0.01657275866241223, 0.6723289093102963, 0.9121201051792598, 0.5067810120057856, 410.63991803111077, 403.99435341871003, 1.7222238162224784E7, 1.69435231823807E7, 1.620355038021036E-5, 146.42133994572774, 9.702745072145497E-6, 1.6352375441298445E-4, 2.905491969918143E-5, 40.75803918088258, 0.5906870190860696, -0.00984403101795756, -49.9872, 150.529, 10491
0.0, 900.0, 2.1554505354659463, -0.021556636665090258, 0.06125646820860727, 20.0, 0.014091016785085949, 17.96968863732643, 3.6636196259427054, 8.395211279677558E-4, 1.0872929166888151E-6, 5.5605312227574448E16, 0.4855836626956274, 0.10147921425970946, -0.0165450973063912, 0.6782577542324393, 0.7867601052438339, 0.6366291318995249, 413.6478747029781, 406.64100129441607, 1.73483918650429E7, 1.705452359428781E7, 1.6168891595932824E-5, 146.42006873700402, 9.750873316226266E-6, 1.640640433221437E-4, 2.9084170465692683E-5, 40.75782354342835, 0.5904404448923941, -0.009844125305408142, -49.9872, 150.5291, 10491
0.0, 900.0, 2.2769956873901944, -0.022773164344383846, 0.06125646820860727, 20.0, 0.014091016785085949, 18.1044612127966, 3.6640870831824386, 8.879172320434804E-4, 1.0891636153936549E-6, 5.5562595141250768E16, 0.4859935593086785, 0.10153745538694207, -0.016516145166352914, 0.6892744365189238, 0.2658617965683324, 1.1623039306763827, 416.8034066874113, 409.41063491075056, 1.748073487647003E7, 1.717068202815688E7, 1.613291599484238E-5, 146.4187270737536, 9.801289837402354E-6, 1.6462906720777357E-4, 2.9115070709432892E-5, 40.75759574734078, 0.5901799689116092, -0.009844224917300195, -49.9872, 150.5291, 10491
0.0, 900.0, 2.4053947307460524, -0.024058380974002737, 0.06125646820860727, 20.0, 0.014091016785085949, 18.24575231517913, 3.6645808354155083, 9.391650819708657E-4, 1.0911157383343791E-6, 5.551751428584116E16, 0.4864205339986921, 0.10159826240105492, -0.016485853493261163, 0.6958176450675994, -0.7550502675134745, 2.188297739654706, 420.1128344266465, 412.3079235271783, 1.7619532275853552E7, 1.7292194312729858E7, 1.6095601303072168E-5, 146.4173327696493, 9.854087710079546E-6, 1.6521972994702538E-4, 2.914771344890721E-5, 40.757355107125186, 0.5899048075095341, -0.009844330154758234, -49.9872, 150.5292, 10491
0.0, 900.0, 2.5410341542335018, -0.02541616934736786, 0.06125646820860727, 20.0, 0.014091016785085949, 18.393831968738116, 3.665102357926827, 9.934397654325648E-4, 1.0931518507566395E-6, 5.5469964086100856E16, 0.4868650510130213, 0.10166171832357204, -0.016454172491798216, 0.6926917560189768, -0.1636928261459296, 1.6023448308374433, 423.5826773767682, 415.33763330044064, 1.7765057489181656E7, 1.741926034062048E7, 1.605692587207889E-5, 146.41583805427805, 9.909357065695258E-6, 1.6583692310678436E-4, 2.9182196946829904E-5, 40.75710089864673, 0.5896141328958211, -0.009844441336354638, -49.9872, 150.5293, 10491
0.0, 900.0, 2.684322240524125, -0.026850632164930034, 0.06125646820860727, 20.0, 0.014091016785085949, 18.548977814277137, 3.665653208329838, 0.0010509279075007396, 1.0952744929994967E-6, 5.5419837231116216E16, 0.4873275612523946, 0.10172790552068209, -0.01642105195195666, 0.6933490461349526, -0.2966278592784137, 1.7410252285450016, 427.2196559346751, 418.5046239911909, 1.791759236990027E7, 1.7552083930190545E7, 1.601687153170648E-5, 146.41426028081742, 9.967194969720774E-6, 1.6648157087515992E-4, 2.9218625008608948E-5, 40.75683235695326, 0.5893070706375947, -0.009844558797624775, -49.9872, 150.5294, 10491
0.0, 900.0, 2.835690295216047, -0.028366104533178994, 0.06125646820860727, 20.0, 0.014091016785085949, 18.711475092894826, 3.666235031109928, 0.0011118285166185576, 1.0974862353424614E-6, 5.5367024946995784E16, 0.4878085138857467, 0.10179690739833419, -0.016386440361325694, 0.671995755406846, 0.8685390327690881, 0.5819632018668679, 431.030693282912, 421.8138454249356, 1.8077427276285328E7, 1.76908726771218E7, 1.597542185371388E-5, 146.41259476561115, 1.0027699765838508E-5, 1.6715460912604675E-4, 2.9257107293278088E-5, 40.756548673975544, 0.5889826970337504, -0.009844682894288564, -49.9872, 150.5295, 10491
0.0, 900.0, 2.995593945089248, -0.02996716716983593, 0.06125646820860727, 20.0, 0.014091016785085949, 18.881616619292288, 3.666849562412717, 0.001176353899572229, 1.0997896291328165E-6, 5.5311417295679912E16, 0.48830834533188827, 0.10186880686193198, -0.01635028563260202, 0.6955928097426576, -0.9049824072770642, 2.3619681269146344, 435.022917184084, 425.27033371966286, 1.8244861146700483E7, 1.783583779620266E7, 1.593256283036884E-5, 146.41083656088992, 1.0090971690457072E-5, 1.6785698075050303E-4, 2.9297759643971137E-5, 40.75624899609797, 0.5886400363411601, -0.00984481400188143, -49.9872, 150.5296, 10491
0.0, 900.0, 3.1645145095690648, -0.03165866036479272, 0.06125646820860727, 20.0, 0.014091016785085949, 19.05970274556867, 3.667498635089752, 0.0012447306551966414, 1.1021872124654973E-6, 5.5252903496263776E16, 0.48882748017073896, 0.1019436864728366, -0.016312534984651017, 0.6935201402188464, -0.4702079976737973, 1.9340753473305679, 439.2036617621504, 428.8792072899906, 1.842020157430459E7, 1.7987193953742206E7, 1.5888283036206774E-5, 146.4089804398796, 1.0157113152463305E-5, 1.6858963797613795E-4, 2.9340704437802097E-5, 40.755932421592604, 0.588278057845343, -0.009844952517274432, -49.9872, 150.5297, 10491
0.0, 900.0, 3.342960449526074, -0.033445698738409954, 0.06125646820860727, 20.0, 0.014091016785085949, 19.246041316632365, 3.668184184014691, 0.0013172007510511153, 1.1046815043563968E-6, 5.5191372264007928E16, 0.48936632955729725, 0.10202162824311596, -0.01627313500445607, 0.6948934469481569, -0.8445446565676853, 2.3157116247940834, 443.5804693135615, 432.6456627194258, 1.8603764883010767E7, 1.8145159094452716E7, 1.584257378017928E-5, 146.40702088106326, 1.0226228701519831E-5, 1.6935354119276377E-4, 2.938607095307476E-5, 40.7555979979088, 0.5878956727665177, -0.009845098859895374, -49.9872, 150.5298, 10491
0.0, 900.0, 3.5314688977733284, -0.03533368684302478, 0.06125646820860727, 20.0, 0.014091016785085949, 19.44094761854183, 3.668908251683638, 0.00139402269449218, 1.1072749989442633E-6, 5.5126712171847976E16, 0.4899252896619769, 0.10210271342785067, -0.01623203171103149, 0.6873220407706468, 0.20231617599163948, 1.2765884567449783, 448.16109219687337, 436.5749705012863, 1.879587620673687E7, 1.8309954262823947E7, 1.5795428902598317E-5, 146.4049302667986, 1.02984230898881E-5, 1.7014964791938202E-4, 2.9433995757985786E-5, 40.75524471881015, 0.5874917309916574, -0.009845253473022002, -49.9872, 150.5299, 10491
0.0, 900.0, 3.7306072758678313, -0.03732833565364687, 0.06125646820860727, 20.0, 0.014091016785085949, 19.644744321268934, 3.6696729941138977, 0.0014754728038204334, 1.1099701517308196E-6, 5.5058812026219112E16, 0.4905047384245689, 0.10218702206491584, -0.01618917074890923, 0.6849608819245491, 0.33388147821674097, 1.1532189901876464, 452.95349485506887, 440.6724706679712, 1.899686957422159E7, 1.8481803419814713E7, 1.5746846445431383E-5, 146.4027460051565, 1.037380863146064E-5, 1.7097894852844862E-4, 2.948462312512521E-5, 40.75487152135086, 0.5870650176235004, -0.009845416824783852, -49.9872, 150.53, 10491
0.0, 900.0, 3.9409750020829173, -0.039435680011977815, 0.06125646820860727, 20.0, 0.014091016785085949, 19.85776141754428, 3.6704806870560063, 0.0015618465925561083, 1.1127694101435892E-6, 5.4987561250903128E16, 0.491105041853921, 0.10227463389812248, -0.01614449687880576, 0.6725881434835992, 0.7809029915886715, 0.7148716479054614, 457.96585603026784, 444.9435684691919, 1.9207088001909435E7, 1.866093326159791E7, 1.569682619753785E-5, 146.40043980180573, 1.0452494786456877E-5, 1.7184241724349386E-4, 2.9538105461172433E-5, 40.75447728268097, 0.5866142493349504, -0.009845589411071106, -49.9872, 150.5301, 10491
0.0, 900.0, 4.163205295692641, -0.0416620970523279, 0.06125646820860727, 20.0, 0.014091016785085949, 20.080336159595547, 3.6713337325345337, 0.0016534602755863144, 1.1156751481809957E-6, 5.4912850289469248E16, 0.49172653974640185, 0.10236562629610921, -0.016097954998216243, 0.6916913945104847, -0.42852064091375824, 1.9334676486977156, 463.2065712357253, 449.3937300079925, 1.9426883597626317E7, 1.8847573036535203E7, 1.5645371336284946E-5, 146.39798299669346, 1.0534592096098851E-5, 1.7274102184419696E-4, 2.9594603770079788E-5, 40.75406081667308, 0.5861380705197825, -0.009845771754875906, -49.9872, 150.5302, 10491
0.0, 900.0, 4.397967082999168, -0.044014325689830366, 0.06125646820860727, 20.0, 0.014091016785085949, 20.312812995721796, 3.6722346657337708, 0.0017506524109062627, 1.1186896972797684E-6, 5.4834571004230936E16, 0.4923695521372283, 0.1024600751774876, -0.016049489636802652, 0.6915421482403542, -0.45217713843312984, 1.9668141998573556, 468.68425555493974, 454.028477992139, 1.9656617677974172E7, 1.904195436699031E7, 1.5592489486649116E-5, 146.3954118936066, 1.0620219059500245E-5, 1.7367576381591588E-4, 2.9654288135414214E-5, 40.75362087035822, 0.5856350492265117, -0.009845964409010331, -49.9872, 150.5304, 10491
0.0, 900.0, 4.645967010840436, -0.04649948723403717, 0.06125646820860727, 20.0, 0.014091016785085949, 20.555543508756397, 3.6731861622450666, 0.0018537856892515375, 1.121815365256377E-6, 5.4752617080621352E16, 0.493034383129462, 0.10255805556235066, -0.01599904463579406, 0.6925384102765653, -0.6917742942795869, 2.2166380893998787, 474.4077468422544, 458.8533876289133, 1.989666090256415E7, 1.9244311077156626E7, 1.55381899427952E-5, 146.3926752518061, 1.0709489163259788E-5, 1.7464761478730892E-4, 2.97173382337439E-5, 40.75315612016223, 0.5851036728649088, -0.009846167958918026, -49.9872, 150.5305, 10491
0.0, 900.0, 4.907951573638846, -0.04912510716082742, 0.06125646820860727, 20.0, 0.014091016785085949, 20.80888635855549, 3.6741910456932274, 0.001963248888584592, 1.1250543644287813E-6, 5.466688442887008E16, 0.49372130543528053, 0.10265963927384102, -0.015946564296519375, 0.6911204873308533, -0.49834914916896605, 2.033994420131796, 480.38610940346933, 463.8740827199851, 2.0147393428381503E7, 1.9454879029276174E7, 1.5482487018630877E-5, 146.38980853120566, 1.0802524628775477E-5, 1.7565757495549247E-4, 2.9783943874407675E-5, 40.752665167929756, 0.5845423436708352, -0.009846383021937188, -49.9872, 150.5306, 10491
0.0, 900.0, 5.184709360393545, -0.05189913815893512, 0.06125646820860727, 20.0, 0.014091016785085949, 21.07320723070555, 3.6752522957600364, 0.0020794590071756547, 1.1284088870044588E-6, 5.4577271578253112E16, 0.49443057629943726, 0.10276489725257662, -0.015891992158566723, 0.6815225585307806, 0.3419638607683935, 1.2050347750602464, 486.6286382386672, 469.09623203290886, 2.04092050877297E7, 1.9673895971460197E7, 1.5425396760027138E-5, 146.38675960284897, 1.0899442882242265E-5, 1.767066162651772E-4, 2.985430557344224E-5, 40.75214653672494, 0.5839493739173496, -0.009846610252146516, -49.9872, 150.5308, 10491
0.0, 900.0, 5.47707342837986, -0.054829984469332044, 0.06125646820860727, 20.0, 0.014091016785085949, 21.348878793670426, 3.676373056623623, 0.0022028635977207776, 1.131881022289506E-6, 5.448368006137884E16, 0.49516241986572335, 0.10287389690882032, -0.015835272340091328, 0.6830517984505461, 0.21848949213323335, 1.3404501014167842, 493.1448639326396, 474.52554598011824, 2.0682495593334906E7, 1.990160139840616E7, 1.5366939904217937E-5, 146.38354120333082, 1.10003681920219E-5, 1.777957278731839E-4, 2.99286351549834E-5, 40.75159866639645, 0.583322980857496, -0.009846850339483989, -49.9872, 150.531, 10491
0.0, 900.0, 5.785923810700875, -0.0579265276472236, 0.06125646820860727, 20.0, 0.014091016785085949, 21.63628066659481, 3.677556645833053, 0.002333943319661562, 1.1354728256524828E-6, 5.4386014780556944E16, 0.49591704172957135, 0.10298670423253554, -0.0157763484198465, 0.674171423514867, 0.5988607328267519, 0.9726216290015908, 499.94455828099683, 480.1677737248736, 2.096767477430501E7, 2.01382364300212E7, 1.530713999895206E-5, 146.3801437761749, 1.1105425821327354E-5, 1.7892589756165984E-4, 3.0007156390835038E-5, 40.751019908892495, 0.5826612813830074, -0.009847104014461296, -49.9872, 150.5312, 10491
0.0, 900.0, 6.112190165239018, -0.061198153787239015, 0.06125646820860727, 20.0, 0.014091016785085949, 21.935799399946333, 3.678806563638168, 0.002473214734463127, 1.1391862716028165E-6, 5.4284184358850784E16, 0.49669461900982104, 0.10310338226555557, -0.01571516420698245, 0.6882122032017505, -0.33412893786147524, 1.9187681531569494, 507.037740742233, 486.0287007030636, 2.1265162846729252E7, 2.0384043707486488E7, 1.524602384804422E-5, 146.37655722601605, 1.1214742765610653E-5, 1.800981075306417E-4, 3.009010567465122E-5, 40.75040852331334, 0.581962286384675, -0.009847372048992437, -49.9872, 150.5313, 10491
0.0, 900.0, 6.456854572981168, -0.06465478231628963, 0.06125646820860727, 20.0, 0.014091016785085949, 22.247828471113365, 3.680126502795345, 0.002621233369267482, 1.1430232643244452E-6, 5.4178101463461832E16, 0.49749530261265223, 0.10322399137476954, -0.015651663580928024, 0.6858599962408471, -0.1360211485646481, 1.7344413486958679, 514.4346858077504, 492.11414672449666, 2.157539072277705E7, 2.063926731362539E7, 1.5183621423570295E-5, 146.37277088821472, 1.1328448161248166E-5, 1.813133379978409E-4, 3.0177732731864613E-5, 40.74976267068521, 0.5812238947961519, -0.009847655259182134, -49.9872, 150.5315, 10491
0.0, 900.0, 6.820954494140398, -0.06830689644119167, 0.06125646820860727, 20.0, 0.014091016785085949, 22.572768296980875, 3.681520358870463, 0.0027785970769341733, 1.1469856365598832E-6, 5.4067683109655328E16, 0.4983192170628123, 0.10334858915861667, -0.01558579052416402, 0.6743881300403044, 0.5129109025432967, 1.0999218858811755, 522.14593138314, 498.42996459246, 2.189880036220889E7, 2.0904152715007775E7, 1.5119965754506685E-5, 146.36877349675572, 1.144667335566282E-5, 1.825725671287144E-4, 3.0270301374005297E-5, 40.749080408440996, 0.5804438873047664, -0.009847954507895336, -49.9872, 150.5317, 10491
0.0, 900.0, 7.205585890972458, -0.07216557534731258, 0.06125646820860727, 20.0, 0.014091016785085949, 22.911026265384567, 3.6829922410609783, 0.002945949724316627, 1.1510751491578944E-6, 5.3952850928363056E16, 0.49916646050731645, 0.10347723037357041, -0.015517489147727534, 0.6864765755793119, -0.3036916057617054, 1.9315731208815805, 530.1822882749501, 504.98203942002533, 2.2235845170251407E7, 2.117894673327586E7, 1.5055092520920042E-5, 146.36453137156624, 1.1569549851663408E-5, 1.83876760494567E-4, 3.0368090293044178E-5, 40.748359684590994, 0.5796199197104936, -0.009848270707479359, -49.9872, 150.532, 10491
0.0, 900.0, 7.611906526686857, -0.07624252824481792, 0.06125646820860727, 20.0, 0.014091016785085949, 23.26301678719629, 3.684546483559588, 0.0031239852440148913, 1.1552934843480275E-6, 5.3833531408386656E16, 0.5000371034598651, 0.10360996666272666, -0.015446703825816713, 0.6868731547488583, -0.41495151632891947, 2.0585190899043533, 538.554850877811, 511.7762885988915, 2.258699044581539E7, 2.146389754383751E7, 1.498904122487671E-5, 146.360075498437, 1.1697217746807217E-5, 1.8522691165900646E-4, 3.0471393900412217E-5, 40.74759833156618, 0.5787495159131857, -0.009848604822284501, -49.9872, 150.5322, 10491
0.0, 900.0, 8.041139450382474, -0.08055013039816428, 0.06125646820860727, 20.0, 0.014091016785085949, 23.6291613706249, 3.686187657482502, 0.0033134520902009116, 1.1596422805752907E-6, 5.37096560999542E16, 0.5009311961369696, 0.10374684759228527, -0.01537337863463377, 0.6856512982930766, -0.3248446273941296, 1.9847331782286943, 547.2750091572327, 518.8186625469848, 2.295271388405434E7, 2.1759254707220543E7, 1.4921852406958618E-5, 146.3553490392036, 1.1829811911702725E-5, 1.866239790645431E-4, 3.0580523214317854E-5, 40.74679405971622, 0.5778300605083295, -0.009848957873184643, -49.9872, 150.5324, 10491
0.0, 900.0, 8.494576678497534, -0.0851014611912475, 0.06125646820860727, 20.0, 0.014091016785085949, 24.00988871912967, 3.6879205833858517, 0.003515158138889704, 1.1641230674005303E-6, 5.3581161786122904E16, 0.5018487552314613, 0.10388791854337054, -0.015297458474759135, 0.6866400688081912, -0.5043940617310468, 2.181231838647861, 556.354462023731, 526.1151462705852, 2.333350613727528E7, 2.2065269234588344E7, 1.485357029227678E-5, 146.35035974245827, 1.1967475128728501E-5, 1.8806893996164024E-4, 3.069580679633985E-5, 40.74594445044211, 0.5768587909683647, -0.009849330938265425, -49.9872, 150.5327, 10491
0.0, 900.0, 8.973583083855367, -0.08991034443111452, 0.06125646820860727, 20.0, 0.014091016785085949, 24.405634854142313, 3.689750344394206, 0.0037299760868725607, 1.1687373405802881E-6, 5.3447990619234224E16, 0.5027897795691365, 0.10403322301637301, -0.015218887836479525, 0.6845571799803625, -0.32924208743383754, 2.0236462764880034, 565.8052321943064, 533.6717617574673, 2.372987143822921E7, 2.2382193688108176E7, 1.4784240784593582E-5, 146.3450927868744, 1.2110351879137469E-5, 1.8956277198834827E-4, 3.0817591740285894E-5, 40.74504694894393, 0.5758327893880377, -0.009849725158821846, -49.9872, 150.533, 10491
0.0, 900.0, 9.479600504012163, -0.09499139095301319, 0.06125646820860727, 20.0, 0.014091016785085949, 24.81684326358303, 3.6916822999655743, 0.003958849400194891, 1.1734865189204939E-6, 5.3310090218772584E16, 0.5037542414586733, 0.10418280121538948, -0.015137611558693906, 0.6853431314371619, -0.4747427584222098, 2.1873145058931445, 575.6396826377996, 541.4945712984301, 2.4142328289829317E7, 2.2710282320256155E7, 1.4713911751751964E-5, 146.33953251536116, 1.2258589266241918E-5, 1.9110645010794543E-4, 3.0946244720844404E-5, 40.7440988565619, 0.5747489737688287, -0.00985014174154812, -49.9872, 150.5333, 10491
